gid,lbl,layer,path,ADM_DR_CD,ADM_DR_NM,OBJECTID,8_num,총인��,생산인�,유동인�,NUMPOINTS,area_sum,review_vis,review_blo,avg_sal_su,xcoord,ycoord
다사556474,"292.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103070",보광동,"44","11170700",0.017,4255.920,33.048,0.000000000000000,,,,,126.998079195900019,37.525286456850701
다사533466,"66.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103063",이촌1동,"39","11170630",0.003,1866.785,15.903,0.000000000000000,,,,,126.972101274103466,37.517962369325971
다사531494,"145.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103071",청파동,"45","11170555",0.006,3162.120,13.260,3.000000000000000,480.570000,3092.000000,67.000000,1118000.001000,126.969659468680476,37.543189284595918
다사547493,"179.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103052",용산2가동,"34","11170520",0.016,4618.746,26.992,0.000000000000000,,,,,126.987668499351415,37.542394596586036
다사547493,"179.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103066",이태원2동,"42","11170660",0.017,4428.103,26.163,0.000000000000000,,,,,126.988210586866174,37.542261177322239
다사567488,"107.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103074",한남동,"48","11170685",0.004,3012.225,34.768,0.000000000000000,,,,,127.010445297032348,37.537957309610398
다사550480,"17.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103052",용산2가동,"34","11170520",0.002,577.343,3.374,0.000000000000000,,,,,126.990843158737945,37.530427832032167
다사550480,"17.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103065",이태원1동,"41","11170650",0.002,645.206,5.070,0.000000000000000,,,,,126.991322878258757,37.530706305260082
다사560482,"210.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103074",한남동,"48","11170685",0.008,6024.449,69.536,0.000000000000000,,,,,127.002558063033135,37.532516233792308
다사553488,"22.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103065",이태원1동,"41","11170650",0.003,967.809,7.605,0.000000000000000,,,,,126.994462280544326,37.537833598757871
다사553488,"22.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103066",이태원2동,"42","11170660",0.002,520.953,3.078,0.000000000000000,,,,,126.994217925374357,37.538258811059670
다사553488,"22.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103074",한남동,"48","11170685",0.001,753.056,8.692,0.000000000000000,,,,,126.994937187388217,37.537922472979368
다사528485,"81.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103072",원효로1동,"46","11170560",0.004,2002.426,7.044,0.000000000000000,,,,,126.966321432004932,37.535062090732907
다사532489,"694.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103072",원효로1동,"46","11170560",0.036,18021.830,63.396,0.000000000000000,,,,,126.970559665940272,37.538688147725125
다사532489,"694.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103073",한강로동,"47","11170625",0.023,28581.801,284.993,0.000000000000000,,,,,126.971125587178832,37.538687301985597
다사532488,"387.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103072",원효로1동,"46","11170560",0.020,10012.128,35.220,0.000000000000000,,,,,126.970578774453116,37.537776410966323
다사532488,"387.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103073",한강로동,"47","11170625",0.013,16154.931,161.083,0.000000000000000,,,,,126.971142993008257,37.537798947743958
다사520490,"306.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103058",효창동,"37","11170580",0.019,4373.692,12.103,0.000000000000000,,,,,126.957691019519601,37.539941481455045
다사520490,"306.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103059",용문동,"38","11170590",0.020,4018.897,12.000,0.000000000000000,,,,,126.957225734780565,37.539519803544010
다사531493,"168.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103071",청파동,"45","11170555",0.007,3689.140,15.470,0.000000000000000,,,,,126.969679328102501,37.542301132583262
다사531493,"168.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103072",원효로1동,"46","11170560",0.009,4505.457,15.849,0.000000000000000,,,,,126.969251863977760,37.541883355891699
다사529492,"97.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103071",청파동,"45","11170555",0.004,2108.080,8.840,0.000000000000000,,,,,126.967454180701154,37.541687248799178
다사529492,"97.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103072",원효로1동,"46","11170560",0.005,2503.032,8.805,0.000000000000000,,,,,126.967388835573189,37.541243751364028
다사538498,"222.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103051",후암동,"33","11170510",0.011,3558.626,8.734,1.000000000000000,116.690000,150.000000,54.000000,353666.667000,126.977557982884406,37.546829894987731
다사546489,"14.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103052",용산2가동,"34","11170520",0.001,288.672,1.687,0.000000000000000,,,,,126.986501404092778,37.538771033583906
다사546489,"14.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103066",이태원2동,"42","11170660",0.001,260.477,1.539,0.000000000000000,,,,,126.987061615858892,37.538726652411341
다사524473,"121.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103073",한강로동,"47","11170625",0.004,4970.748,49.564,0.000000000000000,,,,,126.961871828446050,37.524225676813082
