gid,lbl,layer,path,ADM_DR_CD,ADM_DR_NM,OBJECTID,8_num,총인��,생산인�,유동인�,NUMPOINTS,area_sum,review_vis,review_blo,avg_sal_su,xcoord,ycoord
다사481523,"424.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114073",성산2동,"217","11440730",0.010,8539.606,65.700,0.000000000000000,,,,,126.912840631094596,37.569044725449679
다사521497,"670.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114077",공덕동,"221","11440565",0.015,14101.863,57.045,0.000000000000000,,,,,126.958279901157994,37.545912277002827
다사485516,"408.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114071",연남동,"215","11440710",0.021,9480.427,26.922,0.000000000000000,,,,,126.917665603265206,37.562825353678669
다사485516,"408.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114072",성산1동,"216","11440720",0.017,8885.241,34.459,0.000000000000000,,,,,126.917135577245588,37.562704243935855
다사496507,"157.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114066",서교동,"211","11440660",0.005,8910.169,54.655,1.000000000000000,47.350000,2.000000,0.000000,474000.000000,126.929866348120868,37.554800689730122
다사496507,"157.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114076",서강동,"220","11440655",0.006,3787.440,19.278,0.000000000000000,,,,,126.930234963000217,37.554461466857241
다사508493,"640.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114059",용강동,"207","11440590",0.026,19677.610,79.404,0.000000000000000,,,,,126.943631336912006,37.542168167297795
다사475504,"348.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114068",합정동,"212","11440680",0.017,9469.446,91.205,0.000000000000000,,,,,126.906209034615813,37.551891519361291
다사475504,"348.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114069",망원1동,"213","11440690",0.015,7334.637,42.465,0.000000000000000,,,,,126.905755712118179,37.552309662527037
다사477511,"134.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114069",망원1동,"213","11440690",0.006,2933.855,16.986,0.000000000000000,,,,,126.908115696479243,37.557884675541594
다사477511,"134.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114070",망원2동,"214","11440700",0.006,2402.472,15.702,0.000000000000000,,,,,126.907969110378730,37.558163367131307
다사477511,"134.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114072",성산1동,"216","11440720",0.006,3135.967,12.162,0.000000000000000,,,,,126.908508346854404,37.558280167987888
다사476511,"127.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114069",망원1동,"213","11440690",0.006,2933.855,16.986,0.000000000000000,,,,,126.907505680507285,37.557835843726565
다사476511,"127.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114070",망원2동,"214","11440700",0.006,2402.472,15.702,0.000000000000000,,,,,126.907243035246793,37.558253249199808
다사476511,"127.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114072",성산1동,"216","11440720",0.005,2613.306,10.135,0.000000000000000,,,,,126.907782194521971,37.558599018280525
다사498508,"270.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114066",서교동,"211","11440660",0.009,16038.305,98.379,0.000000000000000,,,,,126.932209484491949,37.555634014339091
다사492500,"116.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114076",서강동,"220","11440655",0.004,2524.960,12.852,0.000000000000000,,,,,126.925472042892807,37.548390646190569
