gid,lbl,layer,path,ADM_DR_CD,ADM_DR_NM,OBJECTID,8_num,총인��,생산인�,유동인�,NUMPOINTS,area_sum,review_vis,review_blo,avg_sal_su,xcoord,ycoord
다사493432,"772.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121069",신림동,"331","11620695",0.029,21176.878,108.576,0.000000000000000,,,,,126.927072855280201,37.487106474809657
다사478427,"430.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121072",조원동,"333","11620725",0.021,14062.533,48.762,1.000000000000000,29.000000,14.000000,11.000000,492333.333000,126.910141859157818,37.482516373262207
다사487431,"456.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121068",신사동,"330","11620685",0.011,5522.978,16.951,0.000000000000000,,,,,126.920293240225035,37.486172046299096
다사497422,"433.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121064",서원동,"327","11620645",0.014,7590.884,42.532,0.000000000000000,,,,,126.931680037553221,37.478095950075875
다사497422,"433.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121065",신원동,"328","11620655",0.019,7573.642,12.844,0.000000000000000,,,,,126.931365142938233,37.478511029010242
다사501412,"391.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121073",대학동,"334","11620735",0.015,11510.053,68.220,1.000000000000000,45.000000,528.000000,8.000000,341333.333000,126.936257081876718,37.469123484654268
다사501416,"447.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121066",서림동,"329","11620665",0.016,6272.283,32.032,0.000000000000000,,,,,126.936230004292256,37.472728794135683
다사520421,"452.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121058",낙성대동,"323","11620585",0.020,11080.643,64.980,1.000000000000000,210.250000,322.000000,45.000000,621333.333000,126.957684265370517,37.477336010309685
다사486403,"304.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121071",난향동,"332","11620715",0.019,4714.550,51.851,0.000000000000000,,,,,126.919357429797671,37.460929410680428
다사486428,"431.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121068",신사동,"330","11620685",0.010,5020.890,15.410,2.000000000000000,76.900000,1003.000000,20.000000,935333.334000,126.919183091838150,37.483462523234813
다사499431,"255.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121052",보라매동,"320","11620525",0.008,3140.864,11.504,0.000000000000000,,,,,126.934337490607703,37.486650522523639
다사499431,"255.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121069",신림동,"331","11620695",0.010,7302.372,37.440,1.000000000000000,27.200000,91.000000,28.000000,635000.000000,126.933751270824814,37.486237586298081
다사499431,"255.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121078",은천동,"335","11620605",0.007,4839.909,24.346,0.000000000000000,,,,,126.934315044749269,37.486203589054618
다사507434,"570.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121078",은천동,"335","11620605",0.015,10371.233,52.170,0.000000000000000,,,,,126.942894864019536,37.488984857878862
다사531415,"10.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121062",인헌동,"325","11620625",0.000,0.000,0.000,0.000000000000000,,,,,126.970162980292201,37.471984464832822
